Date	Close	Open	High	Low	Volume
2019-01-11	277.73	275.79	277.76	272.43	1157952
2019-01-14	277.51	276.67	279.52	274.43	1329983
2019-01-15	276.0	278.23	278.335	273.51	1193552
2019-01-16	272.39	275.4	275.69	270.63	1305436
2019-01-17	278.8	271.17	279.99	270.84	1234983
2019-01-18	282.87	281.18	285.37	279.72	2073526
2019-01-22	279.59	281.39	284.62	278.0	1884174
2019-01-23	283.51	282.11	285.73	280.5	1629682
2019-01-24	285.25	284.59	288.24	282.59	1016741
2019-01-25	287.04	288.17	289.3	286.13	1050481
2019-01-28	287.87	285.0	288.41	282.885	1161458
2019-01-29	292.05	281.11	292.8619	281.0	2037401
2019-01-30	291.67	293.95	293.99	286.77	1772048
2019-01-31	289.69	290.17	292.83	287.785	1300739
2019-02-01	290.58	290.85	292.58	289.195	1359001
2019-02-04	298.77	290.9	299.06	290.11	1320967
2019-02-05	299.46	300.0	302.98	297.23	1269911
2019-02-06	299.83	299.99	302.68	299.01	1101689
2019-02-07	300.13	298.79	300.36	296.14	1130627
2019-02-08	301.5	299.22	301.63	296.995	1021879
2019-02-11	300.04	301.78	302.75	298.8	1056903
2019-02-12	304.11	301.47	304.32	300.8576	836586
2019-02-13	304.42	305.0	305.95	303.68	958590
2019-02-14	301.0	303.36	304.0	300.91	888353
2019-02-15	307.23	304.01	307.33	304.01	847704
2019-02-19	305.18	305.97	306.59	303.76	929463
2019-02-20	307.2	305.0	307.2	304.29	870598
2019-02-21	304.51	307.06	307.17	303.28	1044980
2019-02-22	307.13	305.91	307.36	303.9	581808
2019-02-25	305.97	308.89	309.4027	305.55	1088026
2019-02-26	305.88	305.6	308.08	305.01	871562
2019-02-27	307.58	305.02	307.94	304.11	1121331
2019-02-28	309.41	307.44	311.75	306.12	1839228
2019-03-01	309.47	311.56	311.56	306.4439	1424888
2019-03-04	304.69	311.78	311.78	303.48	1070877
2019-03-05	305.76	306.01	307.22	304.2201	907702
2019-03-06	303.32	306.48	308.3458	303.32	879164
2019-03-07	303.01	302.9	303.2	297.42	1255490
2019-03-08	300.95	300.57	301.69	298.77	1054175
2019-03-11	304.4	299.62	304.58	298.63	1294422
2019-03-12	301.92	304.6	305.305	300.79	1248945
2019-03-13	303.45	303.06	304.56	301.12	1133476
2019-03-14	298.51	303.42	304.46	298.32	1178428
2019-03-15	296.15	298.86	299.23	293.77	4516526
2019-03-18	297.64	295.87	298.36	293.27	1793659
2019-03-19	296.6	299.48	302.14	295.44	1504003
2019-03-20	295.98	296.91	298.71	295.0635	1321836
2019-03-21	299.01	295.37	300.068	295.0	1145731
2019-03-22	294.01	297.65	298.4034	293.88	942780
2019-03-25	294.12	294.41	295.8195	292.53	779657
2019-03-26	294.92	296.09	297.6	292.69	882292
2019-03-27	293.95	295.62	297.8939	292.85	835575
2019-03-28	295.6	295.03	295.94	293.65	567095
2019-03-29	300.16	297.5	300.59	296.74	1211953
2019-04-01	304.29	302.56	306.11	301.84	1153998
2019-04-02	303.1	304.87	306.78	302.87	872622
2019-04-03	297.27	303.61	304.4	296.14	1178337
2019-04-04	299.67	298.16	302.05	297.89	789451
2019-04-05	302.58	299.91	302.66	299.71	705239
2019-04-08	305.66	301.99	305.86	300.67	1121482
2019-04-09	302.68	304.36	304.575	301.19	867130
2019-04-10	299.12	302.23	302.35	297.33	1226188
2019-04-11	305.59	300.23	305.83	300.0	829474
2019-04-12	309.7	307.0	309.78	306.0301	891932
2019-04-15	308.71	309.96	310.0	307.54	864790
2019-04-16	310.06	309.22	310.6292	308.1	834088
2019-04-17	310.5	311.22	312.43	309.78	1041831
2019-04-18	314.26	311.03	314.57	309.47	1107163
2019-04-22	315.26	314.25	316.26	313.27	1318968
2019-04-23	333.1	326.52	337.315	324.52	3425799
2019-04-24	330.12	333.9	335.78	327.84	2089980
2019-04-25	328.87	330.25	334.23	328.46	1506514
2019-04-26	328.33	329.6	330.75	327.08	873509
2019-04-29	328.59	328.4	331.15	327.21	969221
2019-04-30	333.33	329.52	333.86	328.4622	990090
2019-05-01	331.85	334.25	337.21	331.58	1104397
2019-05-02	332.55	332.01	332.7	328.24	962542
2019-05-03	334.07	333.58	335.64	331.2	806766
2019-05-06	335.72	330.5	336.53	330.1669	812813
2019-05-07	330.9	334.74	334.74	328.8449	1176417
2019-05-08	334.18	330.9	336.88	330.35	1083968
2019-05-09	339.36	334.0	340.33	331.94	1496527
2019-05-10	341.35	337.41	341.62	335.27	1205014
2019-05-13	335.37	335.25	339.745	333.2	1503998
2019-05-14	336.17	336.01	340.915	334.75	1171595
2019-05-15	334.15	335.29	335.71	329.93	1126981
2019-05-16	339.39	335.92	339.65	334.85	1092362
2019-05-17	337.99	336.46	340.95	336.46	1268411
2019-05-20	342.01	337.24	344.29	337.24	1388296
2019-05-21	343.95	343.6	344.8	339.5	1097997
2019-05-22	341.3	343.29	343.29	339.88	1049320
2019-05-23	340.07	339.72	341.44	336.08	1461463
2019-05-24	338.78	340.67	341.62	337.265	1293099
2019-05-28	337.89	338.96	341.28	337.1	3559638
2019-05-29	339.34	336.78	340.36	335.2805	1184632
2019-05-30	341.96	340.0	343.48	339.75	859051
2019-05-31	338.54	337.59	341.14	337.485	1024169
2019-06-03	344.57	338.08	344.78	337.901	1345296
2019-06-04	349.35	345.88	349.68	345.88	1573475
2019-06-05	352.7	349.99	352.86	348.51	1750507
2019-06-06	352.52	353.37	354.34	350.15	1149785
2019-06-07	355.23	353.45	356.15	352.4	1125847
2019-06-10	351.6	357.97	358.63	350.73	1356231
2019-06-11	344.04	352.01	352.55	340.87	1684428
2019-06-12	345.51	344.23	346.14	342.32	1132227
2019-06-13	349.08	347.58	349.705	344.4	1203880
2019-06-14	350.14	349.08	352.46	348.44	1059494
2019-06-17	348.69	351.22	352.41	346.76	904169
2019-06-18	353.52	349.49	354.28	348.39	826400
2019-06-19	355.73	353.76	356.545	353.19	816682
2019-06-20	362.8	357.77	363.33	357.71	1049080
2019-06-21	359.36	362.23	362.74	357.57	1544872
2019-06-24	359.98	360.44	362.88	359.74	1766730
2019-06-25	360.56	360.0	362.795	359.74	1169114
2019-06-26	359.5	361.64	362.0	357.0	977659
2019-06-27	359.09	359.93	360.52	357.255	826517
2019-06-28	363.54	359.48	363.75	357.67	1369653
2019-07-01	361.47	365.41	366.77	361.05	1004359
2019-07-02	367.57	361.58	367.57	361.0666	1053033
2019-07-03	370.38	367.94	370.47	365.35	742109
2019-07-05	369.92	369.88	370.83	366.6736	716882
2019-07-08	369.18	368.54	369.92	366.775	646804
2019-07-09	369.73	367.75	370.25	366.0955	650988
2019-07-10	368.16	370.0	373.37	367.84	818745
2019-07-11	368.23	368.16	369.38	366.21	1358023
2019-07-12	369.45	369.2	369.51	366.83	1148702
2019-07-15	367.69	369.84	370.01	366.9	1010704
2019-07-16	365.35	368.0	368.42	365.16	1027121
2019-07-17	358.47	365.35	365.47	357.85	1866997
2019-07-18	356.21	358.29	358.38	352.79	1704944
2019-07-19	356.96	357.64	359.1	355.85	1463296
2019-07-22	357.63	357.44	358.4699	355.56	1145622
2019-07-23	357.8	363.0	363.0	350.81	2344066
2019-07-24	368.9	358.2	368.99	357.995	1900584
2019-07-25	370.32	368.76	372.7112	367.15	1143372
2019-07-26	369.46	369.61	370.7063	367.78	791383
2019-07-29	369.62	369.41	370.11	367.95	659196
2019-07-30	365.99	368.63	370.67	365.325	701602
2019-07-31	362.17	365.91	368.71	359.29	1037053
2019-08-01	363.09	361.72	367.34	359.19	1220648
2019-08-02	361.91	364.13	364.31	359.4899	836256
2019-08-05	358.43	356.55	361.1	353.9655	1464608
2019-08-06	366.78	361.28	366.8923	358.835	1124866
2019-08-07	369.3	364.02	370.93	362.02	1242993
2019-08-08	377.17	370.01	378.4	370.01	1185864
2019-08-09	377.01	376.1	379.36	373.33	871962
2019-08-12	377.0	375.0	378.05	373.6	706121
2019-08-13	377.22	377.99	381.51	375.275	1060897
2019-08-14	368.94	376.0	376.0	367.36	1469057
2019-08-15	373.46	369.15	374.57	367.165	1066914
2019-08-16	377.0	376.1	378.34	373.37	821356
2019-08-19	380.47	379.75	381.6818	378.5203	799914
2019-08-20	381.75	380.5	384.1	379.5	920614
2019-08-21	383.0	384.0	384.275	379.29	791496
2019-08-22	385.88	383.0	386.65	380.72	742580
2019-08-23	376.89	385.28	386.93	374.6146	1393141
2019-08-26	380.32	380.0	380.56	375.5	688219
2019-08-27	379.99	381.75	382.21	377.25	760325
2019-08-28	380.97	379.04	383.0	376.774	820584
2019-08-29	384.43	384.53	385.78	380.8001	1063524
2019-08-30	384.11	383.25	384.74	381.51	760901
2019-09-03	384.69	380.99	385.18	379.79	891668
2019-09-04	389.08	387.31	389.7	385.9	792243
2019-09-05	385.15	390.48	393.4284	384.98	941775
2019-09-06	386.56	387.28	388.45	385.81	701065
2019-09-09	380.21	387.95	388.29	380.04	1146949
2019-09-10	381.32	377.29	381.32	370.46	1297959
2019-09-11	381.55	381.2	385.8	380.055	1125255
2019-09-12	386.63	384.49	388.51	383.27	855144
2019-09-13	384.86	387.77	387.77	383.6	898638
2019-09-16	392.66	388.9	394.6	386.89	1689923
2019-09-17	393.98	392.47	399.96	388.4321	978401
2019-09-18	397.04	394.78	397.23	391.5506	784503
2019-09-19	393.43	397.14	398.5	393.03	1046876
2019-09-20	388.25	394.49	395.44	388.05	2132356
2019-09-23	387.67	388.07	390.06	386.11	1155542
2019-09-24	389.17	390.0	392.99	387.21	1187707
2019-09-25	390.43	390.58	390.9	387.71	1337184
2019-09-26	392.92	391.25	394.64	388.93	881099
2019-09-27	387.87	395.94	395.95	386.43	751895
2019-09-30	390.06	388.56	393.82	388.4218	1293800
2019-10-01	384.19	391.43	392.48	383.89	1240345
2019-10-02	378.16	382.74	383.06	374.0676	1763814
2019-10-03	380.06	378.87	381.19	374.33	928845
2019-10-04	384.95	380.21	385.24	379.49	771915
2019-10-07	383.78	385.01	386.68	382.69	864344
2019-10-08	382.12	381.06	385.8	379.29	1001446
2019-10-09	384.61	384.83	386.33	382.5	712573
2019-10-10	386.88	383.99	388.5071	383.2	700457
2019-10-11	381.47	389.79	390.73	381.25	1326782
2019-10-14	382.61	382.77	385.37	381.39	623447
2019-10-15	382.75	383.69	385.7	382.07	851382
2019-10-16	382.84	382.39	384.385	380.23	855112
2019-10-17	377.06	383.55	384.21	376.29	1005147
2019-10-18	372.48	376.72	377.71	368.0	1935666
2019-10-21	374.05	374.01	375.89	372.73	1174602
2019-10-22	373.68	363.0	377.5	363.0	2595285
2019-10-23	373.09	373.78	374.99	368.73	1289629
2019-10-24	374.74	373.76	377.46	372.0	1125186
2019-10-25	370.73	374.38	374.885	369.54	1168085
2019-10-28	371.84	371.39	375.45	370.12	1322105
2019-10-29	371.1	371.65	375.25	370.04	1298549
2019-10-30	378.64	373.22	378.99	371.47	1064902
2019-10-31	376.68	377.92	380.18	375.26	911811
2019-11-01	379.17	378.11	380.95	376.935	915629
2019-11-04	374.48	379.93	380.78	372.18	1117519
2019-11-05	373.63	374.06	375.77	371.31	1364210
2019-11-06	379.79	374.49	379.93	374.03	1505809
2019-11-07	378.75	380.34	382.74	377.91	1157244
2019-11-08	381.86	377.6	382.88	377.6	777122
2019-11-11	381.38	379.51	383.41	379.31	580913
2019-11-12	386.3	381.56	387.5	381.56	910737
2019-11-13	387.69	385.94	390.52	385.09	962410
2019-11-14	390.16	387.28	392.3	387.28	915586
2019-11-15	393.55	392.27	394.49	390.28	1479461
2019-11-18	392.76	393.0	395.675	391.95	827764
2019-11-19	390.81	394.0	395.8232	390.53	800294
2019-11-20	392.7	391.06	393.54	390.25	907757
2019-11-21	390.26	390.86	392.25	389.32	1416867
2019-11-22	390.74	390.19	391.3894	387.82	758654
2019-11-25	389.98	391.6	393.1	387.49	801371
2019-11-26	392.5	390.6	395.95	389.98	1206645
2019-11-27	394.24	393.63	394.48	391.62	770302
2019-11-29	391.03	392.0	392.1951	390.042	401529
2019-12-02	383.62	390.71	391.53	383.44	1269623
2019-12-03	381.62	381.43	384.64	380.141	1502875
2019-12-04	384.58	383.53	387.95	382.28	1081122
2019-12-05	385.94	386.06	386.5	383.01	1203937
2019-12-06	386.86	387.17	388.9	385.1	677093
2019-12-09	383.34	386.22	387.42	383.23	833635
2019-12-10	384.44	383.5	386.77	383.25	822984
2019-12-11	386.24	385.51	386.612	384.03	579709
2019-12-12	384.05	386.0	387.7899	383.45	735334
2019-12-13	386.47	384.0	387.78	383.995	645786
2019-12-16	385.95	387.9	388.35	384.048	847464
2019-12-17	386.89	385.0	388.0	385.0	730134
2019-12-18	380.57	387.4	387.64	379.66	1526018
2019-12-19	383.15	380.99	384.68	380.23	899285
2019-12-20	386.47	385.03	386.6373	383.0	1599765
2019-12-23	391.9	387.66	394.69	387.59	1050417
2019-12-24	390.17	392.35	392.35	389.53	516250
2019-12-26	392.3	390.9	392.45	390.48	711713
2019-12-27	393.6	393.99	394.5	391.94	729315
2019-12-30	391.9	393.65	393.76	390.8672	776966
2019-12-31	389.38	391.75	391.98	387.07	773548
2020-01-02	399.37	392.86	399.37	390.95	1149985
2020-01-03	413.74	404.02	417.17	403.0	2826144
2020-01-06	413.11	417.99	417.99	407.69	2478943
2020-01-07	414.5	411.25	416.12	408.29	1081521
2020-01-08	411.03	417.06	418.1803	409.72	1709701
2020-01-09	414.93	410.49	416.0	410.0	1064337
2020-01-10	413.83	415.0	415.6	412.48	987701
2020-01-13	419.02	414.94	420.96	414.6601	986889
2020-01-14	416.14	417.59	418.27	415.0669	967466
2020-01-15	420.95	416.42	421.48	416.14	833271
2020-01-16	425.7	423.13	425.74	420.67	1085567
2020-01-17	425.66	426.61	427.54	424.5	1174526
2020-01-21	426.15	424.42	427.78	423.01	1030126
2020-01-22	424.42	427.5	428.4976	424.36	907075
2020-01-23	428.78	424.06	429.56	424.0	978485
2020-01-24	432.5	429.9	433.522	429.69	1082283
2020-01-27	432.38	425.86	434.45	425.86	1727355
2020-01-28	437.17	434.77	438.99	426.27	2015579
2020-01-29	433.84	437.72	437.99	431.02	1262138
2020-01-30	435.9	430.3435	437.0	430.34	1204044
2020-01-31	428.12	434.93	435.57	426.1	1629269
2020-02-03	423.86	429.52	430.0	422.04	1795998
2020-02-04	430.78	425.46	431.99	425.46	1216258
2020-02-05	435.19	433.32	435.92	429.02	1251783
2020-02-06	438.97	435.56	439.86	434.9131	833514
2020-02-07	439.17	438.14	441.21	437.29	881150
2020-02-10	439.76	439.0	441.52	437.82	870420
2020-02-11	439.85	441.36	442.5322	437.47	744852
2020-02-12	436.6	439.01	439.69	434.6	1419473
2020-02-13	434.7	435.8	439.29	434.3	800252
2020-02-14	437.85	434.98	438.47	434.31	912067
2020-02-18	435.55	437.0	438.95	434.01	776502
2020-02-19	434.48	437.0	438.27	434.4	787230
2020-02-20	425.97	433.63	434.99	424.1562	1190564
2020-02-21	427.8	425.12	428.72	422.66	1051851
2020-02-24	419.35	419.65	424.2	418.1	1117774
2020-02-25	400.36	420.1	421.73	397.53	1600075
2020-02-26	400.9	400.31	410.52	399.34	1678581
2020-02-27	384.6	393.52	399.01	384.33	1894460
2020-02-28	369.87	369.86	373.82	360.34	3354805
2020-03-02	381.35	371.35	383.1	360.57	2859878
2020-03-03	377.4	384.84	396.9	376.59	2531514
2020-03-04	402.03	385.42	402.96	383.185	2025808
2020-03-05	384.7	393.92	397.85	382.22	1967451
2020-03-06	382.47	372.09	384.95	368.4631	2155446
2020-03-09	352.03	359.98	369.47	351.27	3086724
2020-03-10	367.17	363.01	367.67	350.6	2505975
2020-03-11	356.93	356.57	365.89	349.79	1951466
2020-03-12	311.38	322.0	339.42	310.08	3892633
2020-03-13	328.59	327.33	329.16	303.1	3841597
2020-03-16	287.94	295.01	311.5615	285.0	2351530
2020-03-17	318.83	293.0	319.47	287.15	2626228
2020-03-18	333.41	296.92	339.23	296.04	3589404
2020-03-19	314.2	333.41	334.1	311.205	2836722
2020-03-20	291.22	314.2	315.84	288.21	3009847
2020-03-23	276.8	285.0	287.06	266.11	3172086
2020-03-24	288.91	287.97	294.99	280.241	3088354
2020-03-25	319.67	300.62	329.82	293.61	2950520
2020-03-26	350.33	326.0	352.1	324.0116	2681161
2020-03-27	348.38	339.99	365.09	335.01	3543870
2020-03-30	348.85	351.49	356.48	342.2794	1656447
2020-03-31	338.95	344.81	346.9173	336.24	2169674
2020-04-01	338.52	324.83	340.99	322.0101	2082566
2020-04-02	353.96	335.25	354.0	334.545	1782842
2020-04-03	350.5	352.0	355.84	349.61	2052638
2020-04-06	367.95	361.91	369.95	361.91	2509566
2020-04-07	355.28	380.5	381.9	354.05	2101620
2020-04-08	361.41	361.37	372.65	358.59	1436513
2020-04-09	371.0	369.74	376.325	363.52	1629395
2020-04-13	369.94	370.95	373.9899	365.71	1237455
2020-04-14	380.03	378.29	386.58	374.5509	1653386
2020-04-15	374.38	376.75	376.75	367.36	1251454
2020-04-16	377.88	373.61	381.295	372.5001	1568405
2020-04-17	401.51	387.42	402.45	384.83	1733280
2020-04-20	383.21	394.08	399.968	383.21	1464490
2020-04-21	373.44	383.01	392.54	371.01	2033952
2020-04-22	380.4	383.49	383.94	375.328	1182055
2020-04-23	376.73	382.75	384.8671	376.185	1154933
2020-04-24	381.77	378.72	384.057	372.9798	963751
2020-04-27	378.57	383.91	384.04	378.0	1457366
2020-04-28	384.73	381.86	387.83	380.42	1314033
2020-04-29	387.91	388.16	393.506	379.5	1499655
2020-04-30	389.06	383.1	391.44	380.44	1343303
2020-05-01	383.47	385.64	387.41	381.09	911670
2020-05-04	380.16	382.02	382.97	374.13	1078298
2020-05-05	390.3	382.41	392.78	381.59	1270836
2020-05-06	378.58	390.89	390.89	378.41	1081512
2020-05-07	376.54	383.01	384.13	376.0	1462008
2020-05-08	378.4	378.03	381.13	376.25	1129424
2020-05-11	376.56	375.0	379.5	374.14	1241890
2020-05-12	371.11	378.0	382.44	371.03	1448022
2020-05-13	364.18	371.28	372.46	362.01	1287444
2020-05-14	356.28	360.99	361.54	352.26	1776414
2020-05-15	360.4	352.53	361.51	352.32	1848017
2020-05-18	377.54	371.21	380.4921	366.02	1859396
2020-05-19	371.48	378.07	382.46	371.24	1087518
2020-05-20	362.51	372.44	374.0	362.11	1880508
2020-05-21	368.82	362.69	370.025	362.6	1179171
2020-05-22	369.0	369.86	370.1595	365.62	746717
2020-05-26	372.2	376.95	376.95	370.57	1571457
2020-05-27	397.12	376.78	397.12	376.575	1975871
2020-05-28	398.44	401.46	404.2619	398.16	1466572
2020-05-29	388.44	396.04	396.235	384.77	1728515
2020-06-01	388.96	388.94	394.0	387.31	1090489
2020-06-02	389.77	388.64	393.23	386.99	1398503
2020-06-03	402.63	393.65	403.6	392.59	1331900
2020-06-04	403.67	401.78	404.8697	399.0	1253889
2020-06-05	410.75	410.0	416.0	406.45	1658663
2020-06-08	414.3	415.0	417.62	411.745	1259270
2020-06-09	408.56	410.53	411.94	407.0	1177786
2020-06-10	403.77	406.5	409.095	403.4503	1183429
2020-06-11	383.88	392.69	397.31	383.57	1631848
2020-06-12	381.87	393.33	394.425	376.47	1774607
2020-06-15	373.28	373.28	377.1525	367.5501	2252328
2020-06-16	382.77	386.56	391.79	379.58	2001658
2020-06-17	382.11	382.5	386.235	376.92	1487287
2020-06-18	378.39	379.68	381.32	376.07	1541970
2020-06-19	372.2	383.34	383.59	372.0	4292317
2020-06-22	375.96	372.26	376.84	370.44	1340840
2020-06-23	371.7	378.25	378.78	371.0375	1469289
2020-06-24	359.82	370.9	371.23	358.32	2280841
2020-06-25	362.82	357.86	363.31	353.33	1391166
2020-06-26	356.76	359.56	367.42	355.01	1960326
2020-06-29	367.5	360.39	367.5	359.49	1069661
2020-06-30	364.92	365.35	367.25	362.41	1479536
2020-07-01	360.42	366.34	368.29	360.31	1430254
2020-07-02	362.0	363.53	366.0699	360.69	1395968
2020-07-06	362.59	366.48	367.115	360.84	1197013
2020-07-07	353.27	362.59	362.9225	352.78	1384689
2020-07-08	350.23	353.5	357.3	348.63	1960880
2020-07-09	339.96	348.0	349.485	339.18	1823849
2020-07-10	349.25	342.33	349.33	341.66	1478231
2020-07-13	353.06	353.6	357.02	348.6006	2026966
2020-07-14	355.66	349.13	355.92	349.0	1651882
2020-07-15	364.56	361.64	365.58	360.56	1609716
2020-07-16	365.88	362.3	365.94	359.02	955809
2020-07-17	368.5	366.3	369.0	362.85	1127126
2020-07-20	365.53	369.0	369.0	362.427	1425217
2020-07-21	375.12	377.98	378.9	370.58	1993944
2020-07-22	394.08	376.71	394.67	375.6159	2280690
2020-07-23	387.62	393.77	394.15	385.71	1439581
2020-07-24	386.21	388.0	393.49	383.61	1299546
2020-07-27	382.09	384.73	385.99	380.11	941142
2020-07-28	386.66	382.0	390.21	382.0	1132400
2020-07-29	387.3	389.56	390.4701	384.63	1205106
2020-07-30	381.72	382.71	385.844	380.86	981872
2020-07-31	378.97	380.55	381.37	373.675	1098338
2020-08-03	377.1	376.84	378.41	371.44	923365
2020-08-04	377.99	379.08	380.8424	376.29	900376
2020-08-05	383.5	380.0	384.87	378.27	1018673
2020-08-06	379.74	381.78	383.19	378.09	697771
2020-08-07	385.62	380.01	386.66	378.76	922173
2020-08-10	389.26	386.02	391.11	385.96	849135
2020-08-11	391.96	391.51	399.49	391.33	1304226
2020-08-12	392.44	394.02	396.52	391.29	878047
2020-08-13	389.24	390.35	394.05	387.0	1008968
2020-08-14	391.42	388.64	394.2	388.02	636070
2020-08-17	388.96	393.98	395.19	387.73	863582
2020-08-18	390.26	389.17	391.91	388.3434	804681
2020-08-19	390.05	390.08	391.97	388.84	715376
2020-08-20	387.88	388.28	389.2	383.577	1202684
2020-08-21	389.57	387.71	390.79	386.8596	995052
2020-08-24	395.04	390.83	395.57	389.9	1006398
2020-08-25	394.84	395.72	402.375	392.4	986207
2020-08-26	395.44	393.0	397.66	390.56	907636
2020-08-27	395.02	396.84	400.085	394.88	684163
2020-08-28	395.59	395.51	396.0	391.73	705741
2020-08-31	390.26	392.17	395.0	388.47	944720
2020-09-01	386.81	387.82	389.185	385.0	905574
2020-09-02	398.07	385.15	398.9	384.11	1210083
2020-09-03	386.29	399.5	401.8755	383.38	1491701
2020-09-04	385.02	388.51	391.55	379.58	926199
2020-09-08	380.23	383.99	385.285	378.36	1037415
2020-09-09	385.24	382.69	389.42	381.0101	1200059
2020-09-10	379.11	386.02	388.5323	378.33	715860
2020-09-11	389.45	381.47	390.4999	380.75	933713
2020-09-14	393.75	393.37	396.67	391.62	990793
2020-09-15	392.55	395.65	396.0	386.89	950926
2020-09-16	395.58	391.11	399.6	390.93	1051839
2020-09-17	395.94	392.0	398.55	389.54	940145
2020-09-18	395.14	394.15	399.0	394.15	2630848
2020-09-21	379.61	388.5	389.8658	377.23	1436901
2020-09-22	388.42	381.88	392.48	381.3443	1269479
2020-09-23	383.24	389.23	394.4271	381.99	1216790
2020-09-24	378.76	383.25	384.49	375.095	1289515
2020-09-25	386.7	377.45	388.4	376.45	1368011
2020-09-28	390.51	390.0	396.61	389.65	978538
2020-09-29	388.74	389.61	393.15	387.51	1071148
2020-09-30	383.28	389.47	389.76	380.51	1404003
2020-10-01	380.89	384.0	390.0	379.0	1098600
2020-10-02	380.58	376.0	383.4766	374.28	1215843
2020-10-05	383.96	383.24	385.8891	378.86	769982
2020-10-06	376.46	386.03	386.11	376.02	935430
2020-10-07	382.94	378.6	383.84	378.56	825916
2020-10-08	388.59	383.9	389.19	382.2784	690593
2020-10-09	385.93	388.41	390.1	385.29	672321
2020-10-12	388.92	386.0	390.51	383.26	805079
2020-10-13	388.95	386.14	390.56	385.12	973378
2020-10-14	390.72	387.14	395.46	387.14	1076146
2020-10-15	386.12	387.33	388.87	383.22	792113
2020-10-16	386.5	388.49	389.78	386.09	950954
2020-10-19	383.71	387.24	389.6	381.671	1176677
2020-10-20	372.21	382.59	385.79	371.8	1774920
2020-10-21	367.14	372.21	375.0	365.0	1857085
2020-10-22	368.96	367.5	371.11	365.15	1254786
2020-10-23	374.33	371.34	376.19	369.01	1178269
2020-10-26	368.55	369.43	369.87	362.5016	1387270
2020-10-27	362.43	367.0	367.98	360.805	977417
2020-10-28	350.86	356.87	360.0	350.45	1680134
2020-10-29	352.44	350.0	356.225	348.29	1547977
2020-10-30	350.13	350.64	353.73	345.65	1307568
2020-11-02	352.42	356.12	359.91	350.72	1582841
2020-11-03	363.44	357.13	366.2	356.21	1433676
2020-11-04	372.16	371.07	381.46	369.51	2111866
2020-11-05	364.7	374.55	376.5	363.77	1705664
2020-11-06	361.27	363.3	363.73	357.95	1394326
2020-11-09	363.95	379.6	381.52	363.73	1956921
2020-11-10	371.28	365.0	373.435	363.94	1708205
2020-11-11	369.28	372.87	373.33	365.68	1114436
2020-11-12	367.89	367.5	370.57	365.51	854769
2020-11-13	375.14	370.57	376.0	369.23	916115
2020-11-16	377.13	378.05	380.69	376.08	1298768
2020-11-17	375.9	375.66	380.48	375.25	1321480
2020-11-18	377.56	377.49	383.4699	376.24	1063597
2020-11-19	376.46	375.0	377.75	372.17	1057336
2020-11-20	368.02	375.97	377.2373	367.62	1106156
2020-11-23	370.85	371.54	374.53	369.86	929449
2020-11-24	378.48	375.28	378.48	373.06	951173
2020-11-25	378.34	377.09	381.95	376.23	854993
2020-11-27	374.34	378.81	378.81	373.45	596999
2020-11-30	365.0	370.79	372.44	363.39	1600627
2020-12-01	364.99	368.47	373.29	364.87	1300793
2020-12-02	361.36	364.99	365.9899	360.01	2513361
2020-12-03	362.03	362.12	369.5	360.96	1758402
2020-12-04	366.61	363.12	367.73	362.11	1217205
2020-12-07	362.13	366.9	366.9	360.54	1375598
2020-12-08	359.23	360.98	363.17	358.835	1783602
2020-12-09	361.35	359.85	362.59	356.945	1521828
2020-12-10	355.39	359.52	364.215	355.195	1361513
2020-12-11	361.71	354.55	363.12	354.19	1398681
2020-12-14	357.66	363.5	365.62	357.44	1337606
2020-12-15	357.57	358.73	359.89	355.445	1521203
2020-12-16	354.57	357.25	357.899	353.65	1929499
2020-12-17	352.6	355.93	357.66	351.88	1649531
2020-12-18	356.03	352.04	356.79	350.01	3814970
2020-12-21	349.35	353.16	353.94	346.6	2128723
2020-12-22	347.92	349.35	350.62	347.385	1571594
2020-12-23	351.6	349.95	354.995	349.4	1297932
2020-12-24	351.97	352.83	354.0561	350.4	508779
2020-12-28	354.18	353.11	357.82	351.71	1023404
2020-12-29	353.9	356.0	357.35	351.8	1056162
2020-12-30	354.16	353.0	356.61	353.0	821804
2020-12-31	354.98	353.82	356.03	352.23	1299686
2021-01-04	344.64	354.98	354.98	341.065	1884074
2021-01-05	348.79	344.64	351.19	343.3	1479063
2021-01-06	348.03	343.0	351.92	342.7826	1895685
2021-01-07	342.55	344.36	347.8499	341.3398	2044689
2021-01-08	336.1	341.88	343.47	335.01	3223027
2021-01-11	337.68	335.0	339.0	333.32	3203959
2021-01-12	341.85	336.52	343.37	335.63	3002223
2021-01-13	345.49	341.41	347.2	339.165	1635854
2021-01-14	347.44	348.0	354.79	346.85	1955251
2021-01-15	347.27	347.09	350.5	344.278	1853095
2021-01-19	341.5	350.74	350.97	341.48	2017205
2021-01-20	341.67	342.54	343.78	339.215	1780036
2021-01-21	339.67	341.67	343.61	338.96	1662714
2021-01-22	339.88	338.74	341.84	337.21	1557608
2021-01-25	343.51	339.36	346.89	337.9	1976590
2021-01-26	330.69	339.0	343.98	330.69	3542394
2021-01-27	332.51	332.28	335.73	329.674	2666254
2021-01-28	327.93	332.14	334.68	327.1784	1837783
2021-01-29	321.82	327.1	328.98	321.72	2101146
2021-02-01	324.03	324.88	325.65	319.81	1615460
2021-02-02	332.7	327.43	335.2	326.69	2065380
2021-02-03	332.39	331.68	333.4	328.3	2683133
